x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
36107.028513238285,411166.314,169534.2465753425,106290.97148676171,411166.314,169534.2465753425
36397.044806517304,469444.16049999994,111693.1506849315,106000.95519348269,469444.16049999994,111693.1506849315
36252.036659877806,468565.6,140613.698630137,106145.9633401222,468565.6,140613.698630137
36107.028513238285,468565.6,171030.13698630137,106290.97148676171,468565.6,171030.13698630137
53362.99796334013,0.0,7978.082191780822,89035.00203665986,0.0,7978.082191780822
53362.99796334013,292.8535,36400.0,89035.00203665986,292.8535,36400.0
53362.99796334013,0.0,80279.45205479451,89035.00203665986,0.0,80279.45205479451
53362.99796334013,0.0,98230.13698630137,89035.00203665986,0.0,98230.13698630137
53362.99796334013,0.0,144602.73972602742,89035.00203665986,0.0,144602.73972602742
53362.99796334013,0.0,155073.97260273973,89035.00203665986,0.0,155073.97260273973
53362.99796334013,58570.7,14958.90410958904,89035.00203665986,58570.7,14958.90410958904
53362.99796334013,58570.7,40389.04109589041,89035.00203665986,58570.7,40389.04109589041
53362.99796334013,58863.5535,72800.0,89035.00203665986,58863.5535,72800.0
53362.99796334013,61206.381499999996,98728.76712328767,89035.00203665986,61206.381499999996,98728.76712328767
53362.99796334013,58863.5535,146597.2602739726,89035.00203665986,58863.5535,146597.2602739726
53362.99796334013,58570.7,159561.64383561644,89035.00203665986,58570.7,159561.64383561644
53362.99796334013,117141.4,24931.506849315072,89035.00203665986,117141.4,24931.506849315072
53362.99796334013,117141.4,35901.3698630137,89035.00203665986,117141.4,35901.3698630137
53362.99796334013,118312.81400000001,61331.50684931507,89035.00203665986,118312.81400000001,61331.50684931507
53362.99796334013,117141.4,119172.60273972603,89035.00203665986,117141.4,119172.60273972603
53362.99796334013,118019.9605,140115.0684931507,89035.00203665986,118019.9605,140115.0684931507
53362.99796334013,118019.9605,167041.09589041097,89035.00203665986,118019.9605,167041.09589041097
53362.99796334013,175712.1,97731.50684931506,89035.00203665986,175712.1,97731.50684931506
53362.99796334013,176297.80699999997,139616.4383561644,89035.00203665986,176297.80699999997,139616.4383561644
53362.99796334013,176004.9535,169534.2465753425,89035.00203665986,176004.9535,169534.2465753425
53362.99796334013,234868.50699999998,97232.87671232877,89035.00203665986,234868.50699999998,97232.87671232877
53362.99796334013,237211.335,149589.04109589042,89035.00203665986,237211.335,149589.04109589042
53362.99796334013,234282.8,153079.45205479453,89035.00203665986,234282.8,153079.45205479453
53362.99796334013,292853.5,98230.13698630137,89035.00203665986,292853.5,98230.13698630137
53362.99796334013,295196.328,140115.0684931507,89035.00203665986,295196.328,140115.0684931507
53362.99796334013,293146.35349999997,158065.75342465754,89035.00203665986,293146.35349999997,158065.75342465754
53362.99796334013,351424.2,120169.86301369863,89035.00203665986,351424.2,120169.86301369863
53362.99796334013,351424.2,148591.7808219178,89035.00203665986,351424.2,148591.7808219178
53362.99796334013,351717.0535,154575.34246575343,89035.00203665986,351717.0535,154575.34246575343
53362.99796334013,410287.75349999993,104712.3287671233,89035.00203665986,410287.75349999993,104712.3287671233
53362.99796334013,410873.4605,132136.98630136985,89035.00203665986,410873.4605,132136.98630136985
53362.99796334013,412337.72800000006,169035.61643835617,89035.00203665986,412337.72800000006,169035.61643835617
53362.99796334013,468565.6,98230.13698630137,89035.00203665986,468565.6,98230.13698630137
53362.99796334013,468858.4535,122164.38356164383,89035.00203665986,468858.4535,122164.38356164383
53362.99796334013,468565.6,165046.57534246575,89035.00203665986,468565.6,165046.57534246575
